ID	REGION	LOCALIDAD	PROVINCIA	GENERO	EDAD	GRUPOS_EDAD	NIV_SOCIOE	NSE_3	TAMANIO	EXPANSOR	PONDERADOR	MUSICA1	MUSICA2	MUSICA2-1	MUSICA3	MUSICA4	MUSICA5_1	MUSICA5_2	MUSICA5_3	MUSICA5_4	MUSICA5_5	MUSICA5_6	MUSICA5_7	MUSICA5_8	MUSICA5_9	MUSICA5_10	MUSICA5_11	MUSICA5_12	MUSICA5_13	MUSICA5_14	MUSICA5_15	MUSICA5_16	MUSICA5_17	MUSICA5_18	MUSICA5_19	MUSICA5-1	MUSICA6-1	MUSICA6-2	MUSICA7_1	MUSICA7_2	MUSICA7_3	MUSICA7_4	MUSICA7_5	MUSICA7_6	MUSICA7_7	MUSICA7_8	MUSICA7_9	MUSICA8_1	MUSICA8_2	MUSICA8_3	MUSICA8_4	MUSICA8_5	MUSICA8_6	MUSICA8_7	MUSICA8_8	MUSICA8_9	MUSICA8_10	MUSICA8_11	MUSICA8_12	MUSICA8_13	MUSICA9	MUSICA10	MUSICA10-1	MUSICA11	MUSICA12	MUSICA13	MUSICA14	MUSICA14-1
2492	CENTRO	Gran Córdoba	Córdoba	Mujer	16	13 a 17 anios	D2E	D1+D2+E	Mas de 400mil	18121	2.080	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	NO	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	NO	Falta de tiempo			$null$	$null$	$null$	
2493	CENTRO	Gran Córdoba	Córdoba	Mujer	59	50 a 64 anios	D1	D1+D2+E	Mas de 400mil	4910	0.560	SI			Algunas veces a la semana	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
2494	CENTRO	Gran Córdoba	Córdoba	Mujer	69	65 anios y mas	D1	D1+D2+E	Mas de 400mil	8660	0.990	SI			Todos o casi todos los días	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
2495	CENTRO	Gran Córdoba	Córdoba	Varón	17	13 a 17 anios	D1	D1+D2+E	Mas de 400mil	19158	2.200	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
2496	CENTRO	Gran Córdoba	Córdoba	Mujer	20	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	12595	1.440	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
2497	CENTRO	Gran Córdoba	Córdoba	Mujer	33	30 a 49 anios	D1	D1+D2+E	Mas de 400mil	7408	0.850	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		SI	NO	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	SI			Algunas veces al anio o menos	2	1	3	
2498	CENTRO	Gran Córdoba	Córdoba	Varón	27	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	23307	2.670	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2499	CENTRO	Gran Córdoba	Córdoba	Varón	24	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	10177	1.170	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
2500	CENTRO	Gran Córdoba	Córdoba	Mujer	21	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	7138	0.820	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	SI	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	SI			Algunas veces al anio o menos	3	2	2	
2501	CENTRO	Gran Córdoba	Córdoba	Mujer	22	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	13620	1.560	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
2502	CENTRO	Gran Córdoba	Córdoba	Mujer	22	18 a 29 anios	D2E	D1+D2+E	Mas de 400mil	10216	1.170	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			SI	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
2503	CENTRO	Gran Córdoba	Córdoba	Varón	20	18 a 29 anios	D1	D1+D2+E	Mas de 400mil	31968	3.670	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	SI			Todos o casi todas las semanas	50	50	1200	
2504	CENTRO	Gran Córdoba	Córdoba	Mujer	44	30 a 49 anios	D2E	D1+D2+E	Mas de 400mil	9252	1.060	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0		1	Lark player		NO	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	SI			Algunas veces al anio o menos	1	1	3	
2505	CENTRO	Gran Córdoba	Córdoba	Mujer	57	50 a 64 anios	D1	D1+D2+E	Mas de 400mil	7430	0.850	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	SI			Algunas veces al anio o menos	1	1	3	
2506	CENTRO	Gran Córdoba	Córdoba	Mujer	25	18 a 29 anios	D2E	D1+D2+E	Mas de 400mil	8603	0.990	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2507	CENTRO	Gran Córdoba	Córdoba	Mujer	46	30 a 49 anios	D2E	D1+D2+E	Mas de 400mil	7408	0.850	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0		$null$			SI	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
2508	CENTRO	Gran Córdoba	Córdoba	Mujer	17	13 a 17 anios	D2E	D1+D2+E	Mas de 400mil	16548	1.900	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2509	CENTRO	Gran Córdoba	Córdoba	Mujer	17	13 a 17 anios	D1	D1+D2+E	Mas de 400mil	20744	2.380	SI			Todos o casi todos los días	Algunas veces a la semana	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2510	CENTRO	Gran Córdoba	Córdoba	Varón	21	18 a 29 anios	D2E	D1+D2+E	Mas de 400mil	18859	2.160	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	NO	Motivos económicos			$null$	$null$	$null$	
2511	CENTRO	Gran Córdoba	Córdoba	Mujer	29	18 a 29 anios	D2E	D1+D2+E	Mas de 400mil	6952	0.800	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		SI	SI	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	SI			Algunas veces al anio o menos	12	12	9	
2512	CENTRO	Gran Córdoba	Córdoba	Mujer	13	13 a 17 anios	D1	D1+D2+E	Mas de 400mil	22623	2.590	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2513	CENTRO	Río Cuarto	Córdoba	Mujer	69	65 anios y mas	C3	C2+C3	80mil a 400mil	21568	2.470	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2514	CENTRO	Río Cuarto	Córdoba	Mujer	34	30 a 49 anios	C3	C2+C3	80mil a 400mil	37825	4.340	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2515	CENTRO	Río Cuarto	Córdoba	Mujer	17	13 a 17 anios	C3	C2+C3	80mil a 400mil	23634	2.710	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0		$null$			NO	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	SI			Algunas veces al anio o menos	2	2	2500	
2516	CENTRO	Río Cuarto	Córdoba	Mujer	27	18 a 29 anios	D2E	D1+D2+E	80mil a 400mil	20478	2.350	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
2517	CENTRO	Río Cuarto	Córdoba	Mujer	71	65 anios y mas	D1	D1+D2+E	80mil a 400mil	26920	3.090	NO	Prefiero hacer otra cosa				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	NO	Problemas de salud			$null$	$null$	$null$	
2518	CENTRO	Río Cuarto	Córdoba	Mujer	24	18 a 29 anios	D2E	D1+D2+E	80mil a 400mil	11639	1.330	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2519	CENTRO	Río Cuarto	Córdoba	Varón	42	30 a 49 anios	D1	D1+D2+E	80mil a 400mil	17080	1.960	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	SI			Algunas veces al anio o menos	1	1	3	
2520	CENTRO	Río Cuarto	Córdoba	Mujer	19	18 a 29 anios	D2E	D1+D2+E	80mil a 400mil	41610	4.770	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2521	CENTRO	Río Cuarto	Córdoba	Mujer	15	13 a 17 anios	D1	D1+D2+E	80mil a 400mil	23634	2.710	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	SI			Algunas veces al anio o menos	1	1	2	
2522	CENTRO	Río Cuarto	Córdoba	Mujer	17	13 a 17 anios	D2E	D1+D2+E	80mil a 400mil	39390	4.520	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		$null$		NO	NO	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	SI			Algunas veces al anio o menos	2	2	9	
2523	CENTRO	Río Cuarto	Córdoba	Varón	63	50 a 64 anios	D1	D1+D2+E	80mil a 400mil	20469	2.350	SI			Algunas veces a la semana	Algunas veces a la semana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$				1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
2524	CENTRO	Río Cuarto	Córdoba	Mujer	20	18 a 29 anios	D1	D1+D2+E	80mil a 400mil	23279	2.670	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	NO	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	SI			Algunas veces al anio o menos	1	1	1200	
2525	CENTRO	Río Cuarto	Córdoba	Mujer	34	30 a 49 anios	D2E	D1+D2+E	80mil a 400mil	17371	1.990	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	SI			Todos o casi todos los meses	10	10	1200	
2526	CENTRO	Río Cuarto	Córdoba	Varón	16	13 a 17 anios	D2E	D1+D2+E	80mil a 400mil	45007	5.160	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		1	signite		NO	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
2527	CENTRO	Villa María	Córdoba	Mujer	46	30 a 49 anios	C3	C2+C3	80mil a 400mil	12065	1.380	SI			Todos o casi todos los días	Todos o casi todos los días	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1		$null$	Snapqtube			1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	SI			Algunas veces al anio o menos	2	2	3	
2528	CENTRO	Villa María	Córdoba	Varón	33	30 a 49 anios	C3	C2+C3	80mil a 400mil	29684	3.400	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		$null$			NO	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2529	CENTRO	Villa María	Córdoba	Mujer	35	30 a 49 anios	C3	C2+C3	80mil a 400mil	12065	1.380	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	SI			Todos o casi todos los meses	10	10	2000	
2530	CENTRO	Villa María	Córdoba	Varón	18	18 a 29 anios	C2	C2+C3	80mil a 400mil	20511	2.350	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	NO	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	SI			Algunas veces al anio o menos	1	1	3000	
2531	CENTRO	Villa María	Córdoba	Mujer	79	65 anios y mas	C3	C2+C3	80mil a 400mil	16358	1.880	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	NO	Motivos económicos			$null$	$null$	$null$	
2532	CENTRO	Villa María	Córdoba	Mujer	46	30 a 49 anios	C2	C2+C3	80mil a 400mil	54330	6.230	SI			Algunas veces a la semana	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	NO	Tiene que cuidar hijos/ familiares			$null$	$null$	$null$	
2533	CENTRO	Villa María	Córdoba	Mujer	57	50 a 64 anios	D1	D1+D2+E	80mil a 400mil	13489	1.550	SI			Todos o casi todos los días	Algunas veces al mes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2534	CENTRO	Villa María	Córdoba	Mujer	53	50 a 64 anios	D1	D1+D2+E	80mil a 400mil	13489	1.550	SI			Todos o casi todos los días	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2535	CENTRO	Villa María	Córdoba	Mujer	17	13 a 17 anios	D1	D1+D2+E	80mil a 400mil	23919	2.740	SI			Algunas veces a la semana	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$		NO	NO	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	SI			Algunas veces al anio o menos	2	2	2	
2536	CENTRO	Villa María	Córdoba	Varón	14	13 a 17 anios	D1	D1+D2+E	80mil a 400mil	20511	2.350	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2537	CENTRO	Villa María	Córdoba	Mujer	34	30 a 49 anios	D1	D1+D2+E	80mil a 400mil	13791	1.580	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0		$null$			SI	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	NO	Motivos económicos			$null$	$null$	$null$	
2538	CENTRO	Gualeguaychú	Entre Ríos	Varón	73	65 anios y mas	ABC1	ABC1	80mil a 400mil	17004	1.950	SI			Todos o casi todos los días	Algunas veces a la semana	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI		1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2539	CENTRO	Gualeguaychú	Entre Ríos	Mujer	29	18 a 29 anios	ABC1	ABC1	80mil a 400mil	11267	1.290	SI			Todos o casi todos los días	Todos o casi todos los días	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO		0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	SI			Algunas veces al anio o menos	3	3	2	
2540	CENTRO	Gualeguaychú	Entre Ríos	Mujer	24	18 a 29 anios	C2	C2+C3	80mil a 400mil	12304	1.410	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			NO	1	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	SI			Algunas veces al anio o menos	1	1	2	
2541	CENTRO	Gualeguaychú	Entre Ríos	Varón	17	13 a 17 anios	C2	C2+C3	80mil a 400mil	16635	1.910	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	NO	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	NO	Porque no consiguio entradas/ se enteró tarde	porque se olvida de sacar entrada		$null$	$null$	$null$	
2542	CENTRO	Gualeguaychú	Entre Ríos	Varón	25	18 a 29 anios	C3	C2+C3	80mil a 400mil	14964	1.720	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
2543	CENTRO	Gualeguaychú	Entre Ríos	Mujer	45	30 a 49 anios	C3	C2+C3	80mil a 400mil	23755	2.720	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2544	CENTRO	Gualeguaychú	Entre Ríos	Mujer	45	30 a 49 anios	D1	D1+D2+E	80mil a 400mil	18363	2.110	SI			Todos o casi todos los días	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2545	CENTRO	Gualeguaychú	Entre Ríos	Mujer	40	30 a 49 anios	D2E	D1+D2+E	80mil a 400mil	36137	4.140	SI			Algunas veces al mes	Algunas veces al mes	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0		$null$			SI	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	SI			Algunas veces al anio o menos	3	0	4000	
2546	CENTRO	Gualeguaychú	Entre Ríos	Mujer	61	50 a 64 anios	D1	D1+D2+E	80mil a 400mil	13651	1.570	SI			Todos o casi todos los días	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	NO	Falta de tiempo			$null$	$null$	$null$	
2547	CENTRO	Concordia	Entre Ríos	Mujer	58	50 a 64 anios	ABC1	ABC1	80mil a 400mil	4668	0.540	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
2548	CENTRO	Concordia	Entre Ríos	Mujer	28	18 a 29 anios	C3	C2+C3	80mil a 400mil	5833	0.670	SI			Todos o casi todos los días	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	SI			Algunas veces al anio o menos	1	0	3000	
2549	CENTRO	Concordia	Entre Ríos	Mujer	39	30 a 49 anios	C3	C2+C3	80mil a 400mil	25003	2.870	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0		$null$			SI	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	NO	Falta de tiempo			$null$	$null$	$null$	
2550	CENTRO	Concordia	Entre Ríos	Mujer	66	65 anios y mas	C3	C2+C3	80mil a 400mil	12381	1.420	SI			Todos o casi todos los días	Algunas veces al mes	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	NO	No hay ninguno cerca			$null$	$null$	$null$	
2551	CENTRO	Concordia	Entre Ríos	Varón	13	13 a 17 anios	C3	C2+C3	80mil a 400mil	12918	1.480	SI			Todos o casi todos los días	Todos o casi todos los días	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		SI	SI	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	NO	No le gusta/ no le interesa			$null$	$null$	$null$	
2552	CENTRO	Concordia	Entre Ríos	Mujer	42	30 a 49 anios	D2E	D1+D2+E	80mil a 400mil	12702	1.460	SI			Algunas veces a la semana	Algunas veces a la semana	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			NO	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2553	CENTRO	Concordia	Entre Ríos	Varón	50	50 a 64 anios	D2E	D1+D2+E	80mil a 400mil	48439	5.560	SI			Algunas veces a la semana	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	NO	Problemas de salud			$null$	$null$	$null$	
2554	CENTRO	Concordia	Entre Ríos	Mujer	45	30 a 49 anios	D1	D1+D2+E	80mil a 400mil	11397	1.310	SI			Algunas veces a la semana	Nunca	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$	$null$		$null$				0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	SI			Algunas veces al anio o menos	2	2	6000	
2555	CENTRO	Concordia	Entre Ríos	Mujer	13	13 a 17 anios	D2E	D1+D2+E	80mil a 400mil	19827	2.270	SI			Todos o casi todos los días	Algunas veces a la semana	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$		NO	NO	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	NO	Motivos económicos			$null$	$null$	$null$	
2556	CENTRO	Concordia	Entre Ríos	Varón	26	18 a 29 anios	D1	D1+D2+E	80mil a 400mil	7747	0.890	SI			Todos o casi todos los días	Todos o casi todos los días	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		$null$			SI	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	SI			Algunas veces al anio o menos	3	0	2500	
